/* DATA DESCRIPTION:
	Plankton, biomass as dry weight [mg/m**3] (Plank biom) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Weighted * COMMENT: size fraction 200-500 µm; precision ± 0.001 mg
	Plankton, biomass as nitrogen [mg/m**3] (Plank N) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Element analyser CHNS-O, Carlo Erba EA1108 * COMMENT: size fraction 200-500 µm
	Plankton, biomass as carbon [mg/m**3] (Plank C) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Element analyser CHNS-O, Carlo Erba EA1108 * COMMENT: size fraction 200-500 µm
	δ15N, plankton [‰ air] (δ15N plank) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Mass spectrometer Finnigan Delta Plus * COMMENT: size fraction 200-500 µm
	δ13C, plankton [‰ PDB] (δ13C plank) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Mass spectrometer Finnigan Delta Plus * COMMENT: size fraction 200-500 µm
	Plankton, biomass as dry weight [mg/m**3] (Plank biom) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Weighted * COMMENT: size fraction 500-1000 µm; precision ± 0.001 mg
	Plankton, biomass as nitrogen [mg/m**3] (Plank N) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Element analyser CHNS-O, Carlo Erba EA1108 * COMMENT: size fraction 500-1000 µm
	Plankton, biomass as carbon [mg/m**3] (Plank C) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Element analyser CHNS-O, Carlo Erba EA1108 * COMMENT: size fraction 500-1000 µm
	δ15N, plankton [‰ air] (δ15N plank) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Mass spectrometer Finnigan Delta Plus * COMMENT: size fraction 500-1000 µm
	δ13C, plankton [‰ PDB] (δ13C plank) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Mass spectrometer Finnigan Delta Plus * COMMENT: size fraction 500-1000 µm
	Plankton, biomass as dry weight [mg/m**3] (Plank biom) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Weighted * COMMENT: size fraction 1000-2000 µm; precision ± 0.001 mg
	Plankton, biomass as nitrogen [mg/m**3] (Plank N) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Element analyser CHNS-O, Carlo Erba EA1108 * COMMENT: size fraction 1000-2000 µm
	Plankton, biomass as carbon [mg/m**3] (Plank C) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Element analyser CHNS-O, Carlo Erba EA1108 * COMMENT: size fraction 1000-2000 µm
	δ15N, plankton [‰ air] (δ15N plank) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Mass spectrometer Finnigan Delta Plus * COMMENT: size fraction 1000-2000 µm
	δ13C, plankton [‰ PDB] (δ13C plank) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Mass spectrometer Finnigan Delta Plus * COMMENT: size fraction 1000-2000 µm
	Plankton, biomass as dry weight [mg/m**3] (Plank biom) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Weighted * COMMENT: size fraction 2000-5000 µm; precision ± 0.001 mg
	Plankton, biomass as nitrogen [mg/m**3] (Plank N) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Element analyser CHNS-O, Carlo Erba EA1108 * COMMENT: size fraction 2000-5000 µm
	Plankton, biomass as carbon [mg/m**3] (Plank C) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Element analyser CHNS-O, Carlo Erba EA1108 * COMMENT: size fraction 2000-5000 µm
	δ15N, plankton [‰ air] (δ15N plank) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Mass spectrometer Finnigan Delta Plus * COMMENT: size fraction 2000-5000 µm
	δ13C, plankton [‰ PDB] (δ13C plank) * PI: Bode, Antonio (https://orcid.org/0000-0002-9535-2548, antonio.bode@ieo.csic.es) * METHOD/DEVICE: Mass spectrometer Finnigan Delta Plus * COMMENT: size fraction 2000-5000 µm
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	1161 data points
*/
Event	Date/Time	Latitude	Longitude	Depth water [m]	Depth top [m]	Depth bot [m]	Plank biom [mg/m**3] (size fraction 40-200 µm; prec...)	Plank N [mg/m**3] (size fraction 40-200 µm, Elem...)	Plank C [mg/m**3] (size fraction 40-200 µm, Elem...)	δ15N plank [‰ air] (size fraction 40-200 µm, Mass...)	δ13C plank [‰ PDB] (size fraction 40-200 µm, Mass...)	Plank biom [mg/m**3] (size fraction 200-500 µm; pre...)	Plank N [mg/m**3] (size fraction 200-500 µm, Ele...)	Plank C [mg/m**3] (size fraction 200-500 µm, Ele...)	δ15N plank [‰ air] (size fraction 200-500 µm, Mas...)	δ13C plank [‰ PDB] (size fraction 200-500 µm, Mas...)	Plank biom [mg/m**3] (size fraction 500-1000 µm; pr...)	Plank N [mg/m**3] (size fraction 500-1000 µm, El...)	Plank C [mg/m**3] (size fraction 500-1000 µm, El...)	δ15N plank [‰ air] (size fraction 500-1000 µm, Ma...)	δ13C plank [‰ PDB] (size fraction 500-1000 µm, Ma...)	Plank biom [mg/m**3] (size fraction 1000-2000 µm; p...)	Plank N [mg/m**3] (size fraction 1000-2000 µm, E...)	Plank C [mg/m**3] (size fraction 1000-2000 µm, E...)	δ15N plank [‰ air] (size fraction 1000-2000 µm, M...)	δ13C plank [‰ PDB] (size fraction 1000-2000 µm, M...)	Plank biom [mg/m**3] (size fraction 2000-5000 µm; p...)	Plank N [mg/m**3] (size fraction 2000-5000 µm, E...)	Plank C [mg/m**3] (size fraction 2000-5000 µm, E...)	δ15N plank [‰ air] (size fraction 2000-5000 µm, M...)	δ13C plank [‰ PDB] (size fraction 2000-5000 µm, M...)
MALASPINA_LEG8_012-1	2011-01-29	27.1285	-15.3478	100	0	200	5.35	0.21	1.04	2.62	-20.79	2.23	0.20	0.81	2.75	-21.58	3.01	0.30	1.12	3.30	-22.04	2.10	0.21	0.76	3.11	-21.60	2.43	0.25	0.96	3.05	-21.46
MALASPINA_LEG8_016-1	2011-01-30	26.6630	-16.7797	100	0	200	4.68	0.24	1.11	2.47	-21.00	1.63	0.13	0.50	2.78	-20.89	2.23	0.16	0.61	2.91	-21.58	1.17	0.12	0.45	3.60	-20.92	2.27	0.27	1.02	2.51	-21.08
MALASPINA_LEG8_020-1	2011-01-31	26.1837	-18.2703	100	0	200	4.01	0.09	0.49	4.33	-20.16	1.54	0.16	0.61	4.99	-20.03	2.55	0.24	1.02	5.45	-19.71	1.24	0.15	0.55	3.21	-20.79	1.50	0.16	0.64	5.36	-19.46
MALASPINA_LEG8_024-1	2011-02-01	25.6257	-20.0092	100	0	200	4.92	0.07	0.39	3.50	-20.38	1.50	0.14	0.53	4.08	-20.88	1.48	0.14	0.52	4.18	-20.74	1.52	0.11	0.48	4.53	-19.16	2.76	0.29	1.04	3.59	-20.23
MALASPINA_LEG8_027-1	2011-02-02	25.1563	-21.4565	100	0	200	4.25	0.21	0.90	2.74	-20.65	1.38	0.10	0.41	3.10	-20.83	1.79	0.19	0.70	3.06	-21.35	1.51	0.18	0.62	3.06	-21.02	1.23	0.09	0.37	3.77	-20.80
MALASPINA_LEG8_030-1	2011-02-03	24.6612	-22.9763	100	0	200	3.78	0.22	0.98	3.27	-20.61	1.35	0.13	0.51	3.66	-21.03	1.43	0.14	0.56	4.30	-21.18	1.45	0.15	0.56	3.89	-20.51	2.12	0.16	0.71	5.20	-19.02
MALASPINA_LEG8_033-1	2011-02-04	24.5012	-24.7080	100	0	200	6.13	0.27	1.22	3.08	-20.73	1.20	0.13	0.47	3.29	-21.23	1.94	0.20	0.75	3.66	-20.59	1.08	0.11	0.50	5.06	-21.23	1.66	0.13	0.52	2.95	-20.76
MALASPINA_LEG8_037-1	2011-02-05	24.5012	-27.1497	100	0	200	3.09	0.08	0.37	2.10	-20.89	1.21	0.11	0.43	2.45	-19.96	1.28	0.14	0.49	2.32	-21.05	1.19	0.15	0.61	1.76	-21.45	2.18	0.13	0.63	2.63	-21.84
MALASPINA_LEG8_039-1	2011-02-06	24.5010	-28.3718	100	0	200	3.46	0.16	0.70	1.52	-20.26	1.29	0.11	0.45	2.00	-20.29	1.54	0.16	0.58	1.53	-20.71	1.50	0.17	0.65	1.92	-20.66	1.72	0.15	0.54	2.33	-19.85
MALASPINA_LEG8_040-1	2011-02-07	24.4990	-28.9843	100	0	200	3.69	0.14	0.67	1.58	-20.48	1.02	0.07	0.28	2.15	-19.68	1.24	0.13	0.46	2.05	-20.29	0.99	0.10	0.36	1.88	-19.43	1.07	0.07	0.28	2.73	-28.52
MALASPINA_LEG8_043-1	2011-02-08	24.4992	-30.8183	100	0	200	3.13	0.11	0.50	1.87	-20.44	1.09	0.09	0.35	2.53	-20.18	1.13	0.10	0.40	2.25	-20.82	1.46	0.15	0.60	2.45	-20.25	1.19	0.05	0.24	3.14	-21.59
MALASPINA_LEG8_045-1	2011-02-09	24.5010	-32.0403	100	0	200	5.03	0.25	1.17	1.82	-20.36	0.94	0.09	0.33	2.02	-20.54	0.90	0.10	0.36	1.39	-20.43	1.28	0.15	0.54	1.31	-20.16	1.61	0.19	0.63	1.15	-20.15
MALASPINA_LEG8_048-1	2011-02-10	24.5008	-33.8727	100	0	200	3.30	0.11	0.51	1.29	-20.38	0.87	0.05	0.25	2.27	-21.21	0.94	0.06	0.23	2.01	-20.14	0.99	0.16	0.63	2.60	-31.41	1.23	0.07	0.32	4.61	-16.94
MALASPINA_LEG8_052-1	2011-02-11	24.4998	-34.7195	100	0	200	3.68	0.20	0.96	0.99	-19.94	1.06	0.09	0.35	1.18	-19.80	1.05	0.12	0.41	1.23	-20.58	0.97	0.11	0.40	1.81	-19.82	0.94	0.07	0.29	1.20	-25.68
MALASPINA_LEG8_055-1	2011-02-12	24.5017	-37.1078	100	0	200	3.55	0.15	0.70	1.04	-19.20	1.30	0.11	0.43	1.09	-19.74	1.33	0.15	0.52	1.15	-20.24	1.39	0.16	0.58	0.88	-19.70	1.28	0.15	0.51	0.51	-19.83
MALASPINA_LEG8_059-1	2011-02-13	24.4998	-38.9537	100	0	200	3.70	0.21	0.98	1.45	-20.46	1.47	0.12	0.48	1.54	-19.44	1.39	0.13	0.49	1.31	-19.71	1.13	0.08	0.37	1.43	-18.54	1.51	0.14	0.54	2.18	-19.67
MALASPINA_LEG8_061-1	2011-02-14	24.5022	-39.8760	100	0	200	3.45	0.09	0.48	0.58	-19.03	1.22	0.10	0.41	0.86	-19.64	1.81	0.19	0.68	1.13	-19.84	1.74	0.18	0.68	1.36	-19.34	2.87	0.30	1.13	3.08	-18.62
MALASPINA_LEG8_064-1	2011-02-15	24.4998	-41.2633	100	0	200	3.58	0.19	0.91	0.89	-19.79	1.31	0.10	0.45	1.44	-20.42	1.46	0.15	0.55	1.53	-20.42	0.90	0.08	0.29	2.02	-18.55	1.07	0.11	0.39	1.81	-19.62
MALASPINA_LEG8_068-1	2011-02-16	24.5002	-43.1097	100	0	200	4.70	0.21	0.99	1.12	-20.08	1.32	0.11	0.44	1.36	-19.94	1.21	0.12	0.46	1.52	-19.97	0.85	0.09	0.33	1.71	-19.48	0.98	0.09	0.38	2.42	-19.95
MALASPINA_LEG8_071-1	2011-02-17	24.4998	-44.4953	100	0	200	3.54	0.11	0.57	0.77	-19.44	1.27	0.10	0.41	1.05	-19.62	1.42	0.15	0.56	1.11	-19.81	1.13	0.12	0.43	2.39	-19.49	1.44	0.16	0.55	0.51	-19.77
MALASPINA_LEG8_075-1	2011-02-18	24.5000	-46.3437	100	0	200	4.20	0.32	1.45	0.56	-19.38	1.50	0.11	0.47	0.93	-19.10	1.51	0.16	0.58	1.08	-20.01	1.19	0.13	0.46	1.75	-19.26	1.07	0.11	0.40	1.45	-18.96
MALASPINA_LEG8_078-1	2011-02-19	24.5007	-47.7278	100	0	200	3.91	0.14	0.71	0.56	-19.75	1.38	0.12	0.48	0.88	-19.35	1.58	0.17	0.62	0.63	-19.54	1.62	0.17	0.64	1.32	-19.52	1.46	0.16	0.57	0.78	-19.61
MALASPINA_LEG8_082-1	2011-02-20	24.5000	-49.5755	100	0	200	4.30	0.16	0.77	1.05	-20.27	0.93	0.08	0.31	1.19	-19.94	1.01	0.11	0.40	1.00	-19.77	0.93	0.05	0.20	2.35	-18.64	0.70	0.03	0.15	1.81	-20.67
MALASPINA_LEG8_085-1	2011-02-21	24.5002	-50.9612	100	0	200	4.79	0.18	0.94	0.40	-19.09	1.15	0.08	0.35	1.58	-17.99	1.21	0.12	0.46	1.19	-19.08	2.31	0.24	0.90	1.30	-19.09	1.00	0.11	0.40	1.80	-18.82
MALASPINA_LEG8_088-1	2011-02-22	24.5000	-52.3467	100	0	200	3.43	0.19	0.87	0.50	-19.73	1.35	0.10	0.45	1.33	-19.30	1.07	0.10	0.38	1.25	-19.57	0.95	0.09	0.34	0.97	-18.86	1.09	0.09	0.36	0.26	-18.43
MALASPINA_LEG8_091-1	2011-02-23	24.4865	-54.0342	100	0	200	3.37	0.15	0.75	0.27	-19.47	1.01	0.08	0.31	0.88	-19.14	1.17	0.11	0.41	0.71	-19.18	1.02	0.06	0.27	0.89	-16.25	1.30	0.08	0.39	3.75	-16.45
MALASPINA_LEG8_094-1	2011-02-24	24.5005	-55.8743	100	0	200	3.57	0.14	0.67	0.52	-19.83	0.95	0.07	0.29	1.20	-18.73	1.16	0.12	0.46	0.98	-20.01	0.71	0.04	0.20	-0.39	-15.88	0.87	0.09	0.35	1.79	-19.42
MALASPINA_LEG8_097-1	2011-02-25	24.5008	-57.7157	100	0	200	4.05	0.13	0.63	-0.08	-19.90	1.07	0.08	0.35	1.33	-19.76	0.95	0.10	0.35	1.19	-19.84	1.02	0.10	0.37	2.09	-19.59	0.89	0.06	0.27	0.09	-16.85
MALASPINA_LEG8_100-1	2011-02-26	24.5000	-59.5530	100	0	200	3.89	0.22	1.03	0.78	-19.96	1.29	0.07	0.44	1.75	-22.10	1.23	0.13	0.48	2.21	-23.63	0.74	0.07	0.30	1.89	-20.03	0.80	0.04	0.26	3.01	-22.64
MALASPINA_LEG8_104-1	2011-02-27	24.5012	-62.0047	100	0	200	3.89	0.09	0.51	0.63	-19.17	1.32	0.09	0.39	0.69	-18.83	1.18	0.10	0.41	1.57	-19.15	0.75	0.08	0.30	1.58	-19.26	0.75	0.05	0.20	0.94	-17.47
MALASPINA_LEG8_107-1	2011-02-28	24.5015	-63.8430	100	0	200	3.23	0.12	0.63	0.78	-19.72	1.08	0.09	0.36	0.91	-19.52	1.05	0.10	0.38	1.14	-19.07	0.94	0.08	0.33	1.20	-18.66	1.07	0.04	0.23	3.94	-15.21
MALASPINA_LEG8_110-1	2011-03-01	24.5007	-65.6820	100	0	200	5.26	0.25	1.20	1.11	-20.12	1.90	0.14	0.58	1.08	-19.69	1.64	0.15	0.62	1.75	-20.11	1.69	0.17	0.69	1.80	-19.46	1.08	0.11	0.42	1.78	-19.10
MALASPINA_LEG8_113-1	2011-03-02	24.4997	-67.5202	100	0	200	5.27	0.24	1.16	0.94	-20.24	1.70	0.13	0.56	1.32	-19.60	1.36	0.13	0.48	1.36	-20.11	1.42	0.11	0.45	2.19	-19.20	1.16	0.08	0.33	3.04	-19.11
MALASPINA_LEG8_116-1	2011-03-03	24.5007	-69.1327	100	0	200	5.23	0.32	1.52	1.19	-19.54	1.70	0.13	0.55	1.44	-19.21	1.71	0.16	0.57	2.19	-19.60	1.28	0.08	0.37	1.29	-16.21	1.51	0.14	0.54	2.21	-18.27
MALASPINA_LEG8_120-1	2011-03-05	26.2038	-70.3220	100	0	200	5.18	0.29	1.39	1.50	-20.01	1.77	0.15	0.59	2.20	-20.02	1.54	0.12	0.51	2.07	-21.01	1.32	0.11	0.58	2.66	-21.88	1.43	0.09	0.35	3.31	-24.18
MALASPINA_LEG8_125-1	2011-03-06	26.2032	-72.2647	100	0	200	5.34	0.38	1.63	2.04	-20.62	1.83	0.17	0.65	3.25	-20.46	1.43	0.13	0.47	3.05	-20.77	1.58	0.08	0.43	2.04	-15.92	1.56	0.17	0.62	3.59	-19.86
MALASPINA_LEG8_128-1	2011-03-07	26.2035	-73.4317	100	0	200	4.65	0.26	1.19	1.32	-19.83	2.32	0.18	0.74	2.17	-19.57	1.42	0.12	0.47	2.48	-19.99	1.39	0.07	0.29	2.18	-19.22	1.45	0.12	0.48	3.00	-20.43
MALASPINA_LEG8_133-1	2011-03-08	26.2038	-75.1557	100	0	200	6.20	0.30	1.40	1.94	-20.13	1.68	0.16	0.60	2.01	-20.19	1.97	0.20	0.73	2.30	-20.46	1.36	0.15	0.54	2.55	-20.42	2.08	0.26	0.94	1.29	-20.18
MALASPINA_LEG8_137-1	2011-03-09	26.2042	-75.8622	100	0	200	5.69	0.29	1.39	2.37	-19.53	1.66	0.14	0.57	2.84	-19.31	1.45	0.10	0.42	2.76	-18.63	1.60	0.15	0.58	3.35	-20.08	1.70	0.13	0.51	4.79	-20.02
MALASPINA_LEG8_143-1	2011-03-10	26.2037	-76.6218	100	0	200	6.22	0.30	1.45	2.75	-19.29	1.94	0.16	0.66	3.24	-19.40	1.70	0.17	0.62	3.03	-20.33	1.49	0.17	0.67	1.90	-19.59	1.92	0.19	0.71	4.46	-19.64
MALASPINA_LEG8_149-1	2011-03-11	26.2030	-76.9525	100	0	200	7.33	0.31	1.60	2.57	-17.69	2.31	0.29	1.14	2.64	-20.13	2.73	0.31	1.08	3.10	-20.44	2.05	0.23	0.83	3.85	-20.05	1.92	0.24	0.86	4.83	-19.85
MALASPINA_LEG8_157-1	2011-03-13	27.0003	-79.3063	100	0	200	6.14	0.33	1.60	2.51	-18.89	3.50	0.34	1.34	2.41	-20.18	3.10	0.32	1.19	2.73	-20.46	2.26	0.24	0.88	3.04	-20.33	2.05	0.24	0.87	3.66	-20.13
MALASPINA_LEG8_161-1	2011-03-13	27.0012	-79.5658	100	0	200	5.28	0.23	1.08	2.67	-19.87	2.19	0.20	0.81	2.11	-20.25	1.84	0.17	0.66	2.49	-19.92	1.59	0.17	0.68	3.67	-21.04	1.82	0.20	0.78	4.09	-20.08
